Sc_id	aoisequence	3_ref_104_rule_fixationrate	3_ref_104_rule_longestfixation	3_ref_104_rule_meanfixationduration	3_ref_104_rule_numfixations	3_ref_104_rule_numtransfrom_3_ref_100_rule	3_ref_104_rule_numtransfrom_3_ref_101_rule	3_ref_104_rule_numtransfrom_3_ref_102_rule	3_ref_104_rule_numtransfrom_3_ref_104_rule	3_ref_104_rule_numtransfrom_3_ref_105_rule	3_ref_104_rule_numtransfrom_3_ref_106_rule	3_ref_104_rule_numtransfrom_Highlighted bars	3_ref_104_rule_proportionnum	3_ref_104_rule_proportiontime	3_ref_104_rule_proptransfrom_3_ref_100_rule	3_ref_104_rule_proptransfrom_3_ref_101_rule	3_ref_104_rule_proptransfrom_3_ref_102_rule	3_ref_104_rule_proptransfrom_3_ref_104_rule	3_ref_104_rule_proptransfrom_3_ref_105_rule	3_ref_104_rule_proptransfrom_3_ref_106_rule	3_ref_104_rule_proptransfrom_Highlighted bars	3_ref_104_rule_stddevfixationduration	3_ref_104_rule_timetofirstfixation	3_ref_104_rule_timetolastfixation	3_ref_104_rule_totaltimespent	3_ref_106_rule_fixationrate	3_ref_106_rule_longestfixation	3_ref_106_rule_meanfixationduration	3_ref_106_rule_numfixations	3_ref_106_rule_numtransfrom_3_ref_100_rule	3_ref_106_rule_numtransfrom_3_ref_101_rule	3_ref_106_rule_numtransfrom_3_ref_102_rule	3_ref_106_rule_numtransfrom_3_ref_104_rule	3_ref_106_rule_numtransfrom_3_ref_105_rule	3_ref_106_rule_numtransfrom_3_ref_106_rule	3_ref_106_rule_numtransfrom_Highlighted bars	3_ref_106_rule_proportionnum	3_ref_106_rule_proportiontime	3_ref_106_rule_proptransfrom_3_ref_100_rule	3_ref_106_rule_proptransfrom_3_ref_101_rule	3_ref_106_rule_proptransfrom_3_ref_102_rule	3_ref_106_rule_proptransfrom_3_ref_104_rule	3_ref_106_rule_proptransfrom_3_ref_105_rule	3_ref_106_rule_proptransfrom_3_ref_106_rule	3_ref_106_rule_proptransfrom_Highlighted bars	3_ref_106_rule_stddevfixationduration	3_ref_106_rule_timetofirstfixation	3_ref_106_rule_timetolastfixation	3_ref_106_rule_totaltimespent	3_ref_105_rule_fixationrate	3_ref_105_rule_longestfixation	3_ref_105_rule_meanfixationduration	3_ref_105_rule_numfixations	3_ref_105_rule_numtransfrom_3_ref_100_rule	3_ref_105_rule_numtransfrom_3_ref_101_rule	3_ref_105_rule_numtransfrom_3_ref_102_rule	3_ref_105_rule_numtransfrom_3_ref_104_rule	3_ref_105_rule_numtransfrom_3_ref_105_rule	3_ref_105_rule_numtransfrom_3_ref_106_rule	3_ref_105_rule_numtransfrom_Highlighted bars	3_ref_105_rule_proportionnum	3_ref_105_rule_proportiontime	3_ref_105_rule_proptransfrom_3_ref_100_rule	3_ref_105_rule_proptransfrom_3_ref_101_rule	3_ref_105_rule_proptransfrom_3_ref_102_rule	3_ref_105_rule_proptransfrom_3_ref_104_rule	3_ref_105_rule_proptransfrom_3_ref_105_rule	3_ref_105_rule_proptransfrom_3_ref_106_rule	3_ref_105_rule_proptransfrom_Highlighted bars	3_ref_105_rule_stddevfixationduration	3_ref_105_rule_timetofirstfixation	3_ref_105_rule_timetolastfixation	3_ref_105_rule_totaltimespent	Highlighted bars_fixationrate	Highlighted bars_longestfixation	Highlighted bars_meanfixationduration	Highlighted bars_numfixations	Highlighted bars_numtransfrom_3_ref_100_rule	Highlighted bars_numtransfrom_3_ref_101_rule	Highlighted bars_numtransfrom_3_ref_102_rule	Highlighted bars_numtransfrom_3_ref_104_rule	Highlighted bars_numtransfrom_3_ref_105_rule	Highlighted bars_numtransfrom_3_ref_106_rule	Highlighted bars_numtransfrom_Highlighted bars	Highlighted bars_proportionnum	Highlighted bars_proportiontime	Highlighted bars_proptransfrom_3_ref_100_rule	Highlighted bars_proptransfrom_3_ref_101_rule	Highlighted bars_proptransfrom_3_ref_102_rule	Highlighted bars_proptransfrom_3_ref_104_rule	Highlighted bars_proptransfrom_3_ref_105_rule	Highlighted bars_proptransfrom_3_ref_106_rule	Highlighted bars_proptransfrom_Highlighted bars	Highlighted bars_stddevfixationduration	Highlighted bars_timetofirstfixation	Highlighted bars_timetolastfixation	Highlighted bars_totaltimespent	3_ref_100_rule_fixationrate	3_ref_100_rule_longestfixation	3_ref_100_rule_meanfixationduration	3_ref_100_rule_numfixations	3_ref_100_rule_numtransfrom_3_ref_100_rule	3_ref_100_rule_numtransfrom_3_ref_101_rule	3_ref_100_rule_numtransfrom_3_ref_102_rule	3_ref_100_rule_numtransfrom_3_ref_104_rule	3_ref_100_rule_numtransfrom_3_ref_105_rule	3_ref_100_rule_numtransfrom_3_ref_106_rule	3_ref_100_rule_numtransfrom_Highlighted bars	3_ref_100_rule_proportionnum	3_ref_100_rule_proportiontime	3_ref_100_rule_proptransfrom_3_ref_100_rule	3_ref_100_rule_proptransfrom_3_ref_101_rule	3_ref_100_rule_proptransfrom_3_ref_102_rule	3_ref_100_rule_proptransfrom_3_ref_104_rule	3_ref_100_rule_proptransfrom_3_ref_105_rule	3_ref_100_rule_proptransfrom_3_ref_106_rule	3_ref_100_rule_proptransfrom_Highlighted bars	3_ref_100_rule_stddevfixationduration	3_ref_100_rule_timetofirstfixation	3_ref_100_rule_timetolastfixation	3_ref_100_rule_totaltimespent	3_ref_102_rule_fixationrate	3_ref_102_rule_longestfixation	3_ref_102_rule_meanfixationduration	3_ref_102_rule_numfixations	3_ref_102_rule_numtransfrom_3_ref_100_rule	3_ref_102_rule_numtransfrom_3_ref_101_rule	3_ref_102_rule_numtransfrom_3_ref_102_rule	3_ref_102_rule_numtransfrom_3_ref_104_rule	3_ref_102_rule_numtransfrom_3_ref_105_rule	3_ref_102_rule_numtransfrom_3_ref_106_rule	3_ref_102_rule_numtransfrom_Highlighted bars	3_ref_102_rule_proportionnum	3_ref_102_rule_proportiontime	3_ref_102_rule_proptransfrom_3_ref_100_rule	3_ref_102_rule_proptransfrom_3_ref_101_rule	3_ref_102_rule_proptransfrom_3_ref_102_rule	3_ref_102_rule_proptransfrom_3_ref_104_rule	3_ref_102_rule_proptransfrom_3_ref_105_rule	3_ref_102_rule_proptransfrom_3_ref_106_rule	3_ref_102_rule_proptransfrom_Highlighted bars	3_ref_102_rule_stddevfixationduration	3_ref_102_rule_timetofirstfixation	3_ref_102_rule_timetolastfixation	3_ref_102_rule_totaltimespent	3_ref_101_rule_fixationrate	3_ref_101_rule_longestfixation	3_ref_101_rule_meanfixationduration	3_ref_101_rule_numfixations	3_ref_101_rule_numtransfrom_3_ref_100_rule	3_ref_101_rule_numtransfrom_3_ref_101_rule	3_ref_101_rule_numtransfrom_3_ref_102_rule	3_ref_101_rule_numtransfrom_3_ref_104_rule	3_ref_101_rule_numtransfrom_3_ref_105_rule	3_ref_101_rule_numtransfrom_3_ref_106_rule	3_ref_101_rule_numtransfrom_Highlighted bars	3_ref_101_rule_proportionnum	3_ref_101_rule_proportiontime	3_ref_101_rule_proptransfrom_3_ref_100_rule	3_ref_101_rule_proptransfrom_3_ref_101_rule	3_ref_101_rule_proptransfrom_3_ref_102_rule	3_ref_101_rule_proptransfrom_3_ref_104_rule	3_ref_101_rule_proptransfrom_3_ref_105_rule	3_ref_101_rule_proptransfrom_3_ref_106_rule	3_ref_101_rule_proptransfrom_Highlighted bars	3_ref_101_rule_stddevfixationduration	3_ref_101_rule_timetofirstfixation	3_ref_101_rule_timetolastfixation	3_ref_101_rule_totaltimespent
11	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
27	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
20	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
30	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
28	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
62	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
60	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
76	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
3	[('Highlighted bars', 226227, 108), ('3_ref_105_rule', 226227, 108), ('Highlighted bars', 226352, 241), ('3_ref_105_rule', 226352, 241), ('Highlighted bars', 227201, 241), ('3_ref_105_rule', 227201, 241), ('Highlighted bars', 227468, 408), ('3_ref_101_rule', 227468, 408), ('Highlighted bars', 256814, 216), ('3_ref_106_rule', 256814, 216), ('Highlighted bars', 264533, 158), ('3_ref_102_rule', 264533, 158), ('Highlighted bars', 264716, 250), ('3_ref_105_rule', 264716, 250), ('Highlighted bars', 266815, 225), ('3_ref_105_rule', 266815, 225), ('Highlighted bars', 273669, 183), ('3_ref_104_rule', 273669, 183)]	0.00546448087432	183	183.0	1	0	0	0	0	0	0	0	0.00970873786408	0.00213396147208	0	0	0	0	0	0	0	0	83042	83042	183	0.00462962962963	216	216.0	1	0	0	0	0	0	0	0	0.00369003690037	0.00251877419656	0	0	0	0	0	0	0	0	66187	66187	216	0.00469483568075	250	213.0	5	0	0	1	0	1	0	2	0.027027027027	0.012418956108	0.0	0.0	0.25	0.0	0.25	0.0	0.5	59.3843413704	35600	76188	1065	0.00443349753695	408	225.555555556	9	0	0	1	0	2	0	3	0.0332103321033	0.023671813051	0.0	0.0	0.166666666667	0.0	0.333333333333	0.0	0.5	82.6485195135	35600	83042	2030	0	-1	-1	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	-1	-1	0	0.00632911392405	158	158.0	1	0	0	0	0	0	0	0	0.00833333333333	0.00184243668082	0	0	0	0	0	0	0	0	73906	73906	158	0.00245098039216	408	408.0	1	0	0	0	0	1	0	1	0.00438596491228	0.0047576845935	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0	36841	36841	408
74	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
5	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
72	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
66	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
9	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
msnv77_allsc	[('3_ref_100_rule', 515671, 291), ('Highlighted bars', 515671, 291), ('3_ref_100_rule', 516579, 308), ('Highlighted bars', 516579, 308), ('Highlighted bars', 547032, 266), ('3_ref_104_rule', 547032, 266), ('Highlighted bars', 547932, 217), ('3_ref_106_rule', 547932, 217), ('3_ref_100_rule', 549397, 208), ('Highlighted bars', 549397, 208), ('Highlighted bars', 561622, 117), ('3_ref_106_rule', 561622, 117), ('Highlighted bars', 566494, 266), ('3_ref_105_rule', 566494, 266), ('Highlighted bars', 566777, 283), ('3_ref_105_rule', 566777, 283), ('Highlighted bars', 567085, 142), ('3_ref_101_rule', 567085, 142), ('Highlighted bars', 567285, 375), ('3_ref_104_rule', 567285, 375), ('Highlighted bars', 568359, 275), ('3_ref_101_rule', 568359, 275), ('Highlighted bars', 577353, 258), ('3_ref_101_rule', 577353, 258), ('Highlighted bars', 583091, 158), ('3_ref_102_rule', 583091, 158), ('3_ref_100_rule', 592950, 325), ('Highlighted bars', 592950, 325), ('3_ref_100_rule', 593475, 283), ('Highlighted bars', 593475, 283), ('3_ref_100_rule', 593783, 258), ('Highlighted bars', 593783, 258), ('Highlighted bars', 594066, 241), ('3_ref_105_rule', 594066, 241), ('3_ref_100_rule', 594341, 458), ('Highlighted bars', 594341, 458)]	0.00312012480499	375	320	2	0	1	0	0	0	0	1	0.000542740841248	0.000632289578763	0.0	0.5	0.0	0.0	0.0	0.0	0.5	77.0778826902	-1	485411	641	0.0059880239521	217	167	2	0	0	0	0	0	0	0	0.000542740841248	0.000329461340572	0	0	0	0	0	0	0	70.7106781187	-1	479748	334	0.00379746835443	283	263	3	1	0	0	0	1	0	2	0.000814111261872	0.000779264847461	0.25	0.0	0.0	0.0	0.25	0.0	0.5	21.1305466091	-1	512192	790	0.00380630154367	458	262	18	2	1	0	0	3	0	6	0.00488466757123	0.00466473856158	0.166666666667	0.0833333333333	0.0	0.0	0.25	0.0	0.5	80.749795119	-1	512467	4729	0.00328484279681	458	304	7	1	0	0	0	1	0	2	0.00189959294437	0.00210204226575	0.25	0.0	0.0	0.0	0.25	0.0	0.5	77.5832885786	-1	512467	2131	0.00632911392405	158	158	1	0	0	0	0	0	0	0	0.000271370420624	0.000155852969492	0	0	0	0	0	0	0	0	-1	501217	158	0.00444444444444	275	225	3	0	0	0	0	1	0	1	0.000814111261872	0.00066582755954	0.0	0.0	0.0	0.0	0.5	0.0	0.5	72.3809367168	-1	495479	675
11	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
27	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
20	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
30	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
28	[]	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
3	[('3_ref_100_rule', 515671, 291), ('Highlighted bars', 515671, 291), ('3_ref_100_rule', 516579, 308), ('Highlighted bars', 516579, 308), ('Highlighted bars', 547032, 266), ('3_ref_104_rule', 547032, 266), ('Highlighted bars', 547932, 217), ('3_ref_106_rule', 547932, 217), ('3_ref_100_rule', 549397, 208), ('Highlighted bars', 549397, 208), ('Highlighted bars', 561622, 117), ('3_ref_106_rule', 561622, 117), ('Highlighted bars', 566494, 266), ('3_ref_105_rule', 566494, 266), ('Highlighted bars', 566777, 283), ('3_ref_105_rule', 566777, 283), ('Highlighted bars', 567085, 142), ('3_ref_101_rule', 567085, 142), ('Highlighted bars', 567285, 375), ('3_ref_104_rule', 567285, 375), ('Highlighted bars', 568359, 275), ('3_ref_101_rule', 568359, 275), ('Highlighted bars', 577353, 258), ('3_ref_101_rule', 577353, 258), ('Highlighted bars', 583091, 158), ('3_ref_102_rule', 583091, 158), ('3_ref_100_rule', 592950, 325), ('Highlighted bars', 592950, 325), ('3_ref_100_rule', 593475, 283), ('Highlighted bars', 593475, 283), ('3_ref_100_rule', 593783, 258), ('Highlighted bars', 593783, 258), ('Highlighted bars', 594066, 241), ('3_ref_105_rule', 594066, 241), ('3_ref_100_rule', 594341, 458), ('Highlighted bars', 594341, 458)]	0.00312012480499	375	320.5	2	0	1	0	0	0	0	1	0.0104712041885	0.00493042789345	0.0	0.5	0.0	0.0	0.0	0.0	0.5	77.0746391493	82209	102462	641	0.0059880239521	217	167.0	2	0	0	0	0	0	0	0	0.00461893764434	0.00256905291172	0	0	0	0	0	0	0	70.7106781187	83109	96799	334	0.00379746835443	283	263.333333333	3	1	0	0	0	1	0	2	0.011673151751	0.00607650239599	0.25	0.0	0.0	0.0	0.25	0.0	0.5	21.1266025033	101671	129243	790	0.00380630154367	458	262.722222222	18	2	1	0	0	3	0	6	0.0415704387991	0.0363744048489	0.166666666667	0.0833333333333	0.0	0.0	0.25	0.0	0.5	80.7463753006	50848	129518	4729	0.00328484279681	458	304.428571429	7	1	0	0	0	1	0	2	0.0228758169935	0.0163911729188	0.25	0.0	0.0	0.0	0.25	0.0	0.5	77.581907562	50848	129518	2131	0.00632911392405	158	158.0	1	0	0	0	0	0	0	0	0.00469483568075	0.0012153004792	0	0	0	0	0	0	0	0	118268	118268	158	0.00444444444444	275	225.0	3	0	0	0	0	1	0	1	0.009375	0.00519194824974	0.0	0.0	0.0	0.0	0.5	0.0	0.5	72.3809367168	102262	112530	675
